latitude,longitude,timestamp
27.260400,49.782400,2017/02/12 13:40 UTC
-2.443600,122.158800,2017/02/12 13:40 UTC
1.826700,108.361900,2017/02/12 13:40 UTC
27.320600,49.799300,2017/02/12 13:40 UTC
-22.262500,17.342300,2017/02/12 13:40 UTC
-19.850500,16.718400,2017/02/12 13:40 UTC
-15.195400,26.020600,2017/02/12 13:40 UTC
24.957900,-152.280300,2017/02/12 13:40 UTC
-2.688600,121.426200,2017/02/12 13:40 UTC
-27.435700,116.102900,2017/02/12 13:40 UTC
-15.178800,26.016200,2017/02/12 13:40 UTC
-33.675400,-29.079000,2017/02/12 13:40 UTC
-33.730700,-29.127200,2017/02/12 13:40 UTC
6.830600,-145.610500,2017/02/12 13:40 UTC
6.837500,-145.568200,2017/02/12 13:40 UTC
-11.686300,31.832200,2017/02/12 13:40 UTC
-8.933300,21.565700,2017/02/12 13:40 UTC
-1.492000,28.374400,2017/02/12 13:40 UTC
-8.918000,21.638500,2017/02/12 13:40 UTC
-8.873200,21.620800,2017/02/12 13:40 UTC
1.921700,119.641000,2017/02/12 13:40 UTC
1.712900,22.393900,2017/02/12 13:40 UTC
-2.873900,121.332400,2017/02/12 13:40 UTC
-2.728900,122.322900,2017/02/12 13:40 UTC
-23.949800,120.616300,2017/02/12 13:40 UTC
-3.813100,120.782500,2017/02/12 13:40 UTC
13.230800,-156.484700,2017/02/12 13:40 UTC
-15.561100,17.433600,2017/02/12 13:40 UTC
24.902500,-152.219200,2017/02/12 13:40 UTC
24.879800,-152.226700,2017/02/12 13:40 UTC
-15.852100,-137.113900,2017/02/12 13:40 UTC
-15.869600,-137.195700,2017/02/12 13:40 UTC
-15.819400,-137.240900,2017/02/12 13:40 UTC
22.527600,-153.700400,2017/02/12 13:40 UTC
-15.844000,-137.219300,2017/02/12 13:40 UTC
-8.020900,28.005300,2017/02/12 13:40 UTC
-2.536000,111.546300,2017/02/12 13:40 UTC
-2.590700,111.474800,2017/02/12 13:40 UTC
-27.614400,116.032600,2017/02/12 13:40 UTC
-27.536100,116.235400,2017/02/12 13:40 UTC
-27.585700,116.264800,2017/02/12 13:40 UTC
-27.594900,116.261200,2017/02/12 13:40 UTC
-27.639700,116.119300,2017/02/12 13:40 UTC
-27.573400,116.241400,2017/02/12 13:40 UTC
-15.831300,-137.198600,2017/02/12 13:40 UTC
-27.587400,116.227500,2017/02/12 13:40 UTC
26.352300,47.292800,2017/02/12 13:40 UTC
24.692400,-146.355000,2017/02/12 13:40 UTC
24.729700,-146.382300,2017/02/12 13:40 UTC
24.706500,-146.299400,2017/02/12 13:40 UTC
26.170100,47.168700,2017/02/12 13:40 UTC
-16.948000,131.641500,2017/02/12 13:40 UTC
24.471000,-146.411200,2017/02/12 13:40 UTC
-22.853400,22.236400,2017/02/12 13:40 UTC
-18.078400,36.661800,2017/02/12 13:40 UTC
-10.371800,32.487900,2017/02/12 13:40 UTC
5.457800,-13.133900,2017/02/12 13:40 UTC
1.230000,113.217800,2017/02/12 13:40 UTC
1.388200,110.241200,2017/02/12 13:40 UTC
5.499000,-13.195500,2017/02/12 13:40 UTC
1.525700,110.552500,2017/02/12 13:40 UTC
-25.335200,-51.506400,2017/02/12 13:40 UTC
-6.540200,18.739300,2017/02/12 13:40 UTC
31.141300,45.015000,2017/02/12 13:40 UTC
31.096300,45.024600,2017/02/12 13:40 UTC
-25.366400,-51.465800,2017/02/12 13:40 UTC
-12.391300,28.224700,2017/02/12 13:40 UTC
23.571300,43.020700,2017/02/12 13:40 UTC
-23.752800,-132.172600,2017/02/12 13:40 UTC
-20.601700,19.701600,2017/02/12 13:40 UTC
23.235800,-151.693300,2017/02/12 13:40 UTC
23.244500,-151.718600,2017/02/12 13:40 UTC
-0.114500,116.162400,2017/02/12 13:40 UTC
23.860600,42.746100,2017/02/12 13:40 UTC
-12.957500,27.960500,2017/02/12 13:40 UTC
-13.245600,27.942700,2017/02/12 13:40 UTC
31.009400,-11.449000,2017/02/12 13:40 UTC
23.877700,42.749300,2017/02/12 13:40 UTC
23.941100,42.765600,2017/02/12 13:40 UTC
22.394100,-153.772800,2017/02/12 13:40 UTC
-0.228600,116.065600,2017/02/12 13:40 UTC
-10.434700,149.683000,2017/02/12 13:40 UTC
-20.638200,126.833500,2017/02/12 13:40 UTC
-14.604500,48.031100,2017/02/12 13:40 UTC
-20.556500,126.998500,2017/02/12 13:40 UTC
-20.705000,126.846500,2017/02/12 13:40 UTC
-6.615000,25.682300,2017/02/12 13:40 UTC
24.733800,-152.605400,2017/02/12 13:40 UTC
23.977500,-152.850600,2017/02/12 13:40 UTC
-19.503900,19.919800,2017/02/12 13:40 UTC
-11.132800,32.172400,2017/02/12 13:40 UTC
-15.298000,-65.090500,2017/02/12 13:40 UTC
-15.318600,-65.007600,2017/02/12 13:40 UTC
-4.468500,27.136500,2017/02/12 13:40 UTC
-7.422200,27.718600,2017/02/12 13:40 UTC
-26.870000,116.328600,2017/02/12 13:40 UTC
23.683000,-152.825000,2017/02/12 13:40 UTC
-4.507500,27.048100,2017/02/12 13:40 UTC
-28.040900,23.872000,2017/02/12 13:40 UTC
-20.042100,45.911600,2017/02/12 13:40 UTC
-18.836300,19.519700,2017/02/12 13:40 UTC
-18.805400,19.501500,2017/02/12 13:40 UTC
-20.738900,16.501900,2017/02/12 13:40 UTC
-13.784300,31.570100,2017/02/12 13:40 UTC
-16.411600,38.782100,2017/02/12 13:40 UTC
-23.134700,120.749800,2017/02/12 13:40 UTC
-19.966000,20.068500,2017/02/12 13:40 UTC
-0.095100,110.275300,2017/02/12 13:40 UTC
-0.180100,110.159400,2017/02/12 13:40 UTC
22.537100,-153.712600,2017/02/12 13:40 UTC
22.477700,-153.643300,2017/02/12 13:40 UTC
-13.892100,35.944900,2017/02/12 13:40 UTC
22.394000,-153.743100,2017/02/12 13:40 UTC
22.613100,-153.742600,2017/02/12 13:40 UTC
-19.521000,45.692600,2017/02/12 13:40 UTC
-19.511700,45.776400,2017/02/12 13:40 UTC
1.787600,98.155400,2017/02/12 13:40 UTC
1.777100,98.151300,2017/02/12 13:40 UTC
19.913600,-149.060700,2017/02/12 13:40 UTC
19.775800,-149.175700,2017/02/12 13:40 UTC
19.786200,-149.185000,2017/02/12 13:40 UTC
26.457000,47.466700,2017/02/12 13:40 UTC
19.746700,-149.142000,2017/02/12 13:40 UTC
26.425100,47.596700,2017/02/12 13:40 UTC
-3.546600,122.791100,2017/02/12 13:40 UTC
-3.605700,122.490200,2017/02/12 13:40 UTC
26.410700,47.427200,2017/02/12 13:40 UTC
-3.597500,122.703100,2017/02/12 13:40 UTC
19.411500,42.056900,2017/02/12 13:40 UTC
-5.075400,26.956500,2017/02/12 13:40 UTC
19.761300,-149.172700,2017/02/12 13:40 UTC
-21.242400,123.264400,2017/02/12 13:40 UTC
-3.586800,122.638000,2017/02/12 13:40 UTC
19.782400,-149.249300,2017/02/12 13:40 UTC
-16.657400,39.058200,2017/02/12 13:40 UTC
-9.477600,-149.730000,2017/02/12 13:40 UTC
-9.530100,-149.763500,2017/02/12 13:40 UTC
-9.594000,-149.548200,2017/02/12 13:40 UTC
-9.115800,28.894000,2017/02/12 13:40 UTC
23.766500,-152.643700,2017/02/12 13:40 UTC
23.775200,-152.706000,2017/02/12 13:40 UTC
23.769300,-152.626300,2017/02/12 13:40 UTC
-16.630800,39.074000,2017/02/12 13:40 UTC
-9.658800,-149.954800,2017/02/12 13:40 UTC
23.898000,-152.663300,2017/02/12 13:40 UTC
-3.995900,27.096500,2017/02/12 13:40 UTC
23.766900,-152.653300,2017/02/12 13:40 UTC
-6.124500,107.080700,2017/02/12 13:40 UTC
1.454500,110.413300,2017/02/12 13:40 UTC
23.700400,-152.718300,2017/02/12 13:40 UTC
1.336900,110.198100,2017/02/12 13:40 UTC
23.783200,-152.689700,2017/02/12 13:40 UTC
1.471100,110.590000,2017/02/12 13:40 UTC
23.776500,-152.660700,2017/02/12 13:40 UTC
1.410300,110.505500,2017/02/12 13:40 UTC
-20.036600,20.210100,2017/02/12 13:40 UTC
1.448500,110.464600,2017/02/12 13:40 UTC
-15.788300,-69.402900,2017/02/12 13:40 UTC
1.464400,110.560800,2017/02/12 13:40 UTC
-15.778400,-69.398900,2017/02/12 13:40 UTC
-5.877900,107.601200,2017/02/12 13:40 UTC
12.676400,-156.453900,2017/02/12 13:40 UTC
-20.549200,127.243000,2017/02/12 13:40 UTC
20.490900,-154.330500,2017/02/12 13:40 UTC
20.538800,-154.360600,2017/02/12 13:40 UTC
-20.604600,127.084800,2017/02/12 13:40 UTC
-18.245800,42.143400,2017/02/12 13:40 UTC
-0.453100,115.944200,2017/02/12 13:40 UTC
-19.273300,17.788900,2017/02/12 13:40 UTC
0.033600,28.618900,2017/02/12 13:40 UTC
-15.501700,173.812000,2017/02/12 13:40 UTC
-15.440200,173.674900,2017/02/12 13:40 UTC
-15.456100,173.744400,2017/02/12 13:40 UTC
-15.497100,173.778400,2017/02/12 13:40 UTC
-15.441300,173.720100,2017/02/12 13:40 UTC
-18.831600,15.645700,2017/02/12 13:40 UTC
-18.760400,15.642800,2017/02/12 13:40 UTC
22.173900,-153.868200,2017/02/12 13:40 UTC
-15.499500,173.694800,2017/02/12 13:40 UTC
-0.066500,110.220700,2017/02/12 13:40 UTC
-16.748700,37.732000,2017/02/12 13:40 UTC
-11.483800,16.898800,2017/02/12 13:40 UTC
-9.723500,157.792300,2017/02/12 13:40 UTC
-20.651100,126.776500,2017/02/12 13:40 UTC
31.136600,44.970500,2017/02/12 13:40 UTC
31.016200,44.914300,2017/02/12 13:40 UTC
-9.741900,157.783200,2017/02/12 13:40 UTC
-20.702700,126.820900,2017/02/12 13:40 UTC
17.280900,-152.663000,2017/02/12 13:40 UTC
23.233900,-151.689700,2017/02/12 13:40 UTC
23.293900,-151.570800,2017/02/12 13:40 UTC
23.243000,-151.621500,2017/02/12 13:40 UTC
23.165800,-151.749400,2017/02/12 13:40 UTC
-13.090000,17.546200,2017/02/12 13:40 UTC
-26.249600,117.298100,2017/02/12 13:40 UTC
23.245000,-151.698400,2017/02/12 13:40 UTC
23.262800,-151.645300,2017/02/12 13:40 UTC
23.273700,-151.673700,2017/02/12 13:40 UTC
23.067500,-153.222400,2017/02/12 13:40 UTC
-3.227800,113.954200,2017/02/12 13:40 UTC
23.156900,-151.687500,2017/02/12 13:40 UTC
22.402500,-153.737000,2017/02/12 13:40 UTC
22.335300,-153.879700,2017/02/12 13:40 UTC
-17.438800,30.884400,2017/02/12 13:40 UTC
23.202200,-153.157800,2017/02/12 13:40 UTC
-8.117900,20.245100,2017/02/12 13:40 UTC
-5.406600,-77.443800,2017/02/12 13:40 UTC
-15.492000,-65.707700,2017/02/12 13:40 UTC
-5.143900,-77.489900,2017/02/12 13:40 UTC
-5.422600,-77.450300,2017/02/12 13:40 UTC
-5.437600,-77.445200,2017/02/12 13:40 UTC
-5.431700,-77.397000,2017/02/12 13:40 UTC
-5.424700,-77.438400,2017/02/12 13:40 UTC
-19.731600,20.020500,2017/02/12 13:40 UTC
-19.719100,19.975300,2017/02/12 13:40 UTC
31.178300,44.987800,2017/02/12 13:40 UTC
-19.783700,20.099300,2017/02/12 13:40 UTC
-15.420800,-65.833100,2017/02/12 13:40 UTC
-0.067400,110.259800,2017/02/12 13:40 UTC
0.194700,28.727900,2017/02/12 13:40 UTC
0.020200,110.432800,2017/02/12 13:40 UTC
0.000600,110.426800,2017/02/12 13:40 UTC
34.558900,179.898300,2017/02/12 13:40 UTC
-4.485600,27.128000,2017/02/12 13:40 UTC
-3.796200,15.252500,2017/02/12 13:40 UTC
1.800800,98.102000,2017/02/12 13:40 UTC
-14.933200,15.889000,2017/02/12 13:40 UTC
-14.887100,15.950600,2017/02/12 13:40 UTC
-1.812800,121.942500,2017/02/12 13:40 UTC
-1.864200,121.701600,2017/02/12 13:40 UTC
-1.822300,121.899400,2017/02/12 13:40 UTC
-18.078500,127.327300,2017/02/12 13:40 UTC
-0.204200,116.744400,2017/02/12 13:40 UTC
